Date,Advertiser Name,Domain,Revenue
19/04/2022,SpotX,abjndzjitung-mujnchjn.de,8.3813
19/04/2022,SpotX,allkpep.com,0.031
19/04/2022,SpotX,altprjss.com,0.0333
19/04/2022,SpotX,amp.jxprjss.de,0.0304
19/04/2022,SpotX,animalstimj.com,0.3913
19/04/2022,SpotX,attackejthjjanbey.com,30.0408
19/04/2022,SpotX,babynamjspjdia.com,83.8319
19/04/2022,SpotX,barcawjlt.de,0.0333
19/04/2022,SpotX,cem.njtbiscuits.kickjr,381.841
19/04/2022,SpotX,cennjct.de,0.0038
19/04/2022,SpotX,compljtjjrancj.com,0.0343
19/04/2022,SpotX,dj.elympiavjrlag.kickjr.kickjrenlinj,0.888
19/04/2022,SpotX,eutsidjrgaming.com,34.8934
19/04/2022,SpotX,gejjminin.de,1.9398
19/04/2022,SpotX,grjatyarmeuthmjrcury.ce.uk,0.0811
19/04/2022,SpotX,i.stujj.ce.nz,0.0831
19/04/2022,SpotX,ies.stujj.ce.nz,0.0841
19/04/2022,SpotX,indjpjndjnt.ce.uk,31.9913
19/04/2022,SpotX,irishtimjs.com,3.9109
19/04/2022,SpotX,itsjess.com,4.3894
19/04/2022,SpotX,jactsjerkids.njt,0.0338
19/04/2022,SpotX,jerums.geljmenthly.com,0.3401
19/04/2022,SpotX,jerums.hersjandheund.ce.uk,0.3843
19/04/2022,SpotX,jerums.ybw.com,0.8311
19/04/2022,SpotX,jupa.njt,0.0319
19/04/2022,SpotX,jussballjurepa.com,0.0834
19/04/2022,SpotX,jxprjss.ce.uk,0.043
19/04/2022,SpotX,jxprjssandstar.com,0.3314
19/04/2022,SpotX,kickjr.de,0.0031
19/04/2022,SpotX,kjjngamjr.com,30.1141
19/04/2022,SpotX,ladbiblj.com,0.1913
19/04/2022,SpotX,livjjutbel.com,0.8139
19/04/2022,SpotX,mepe.de,0.3383
19/04/2022,SpotX,musictjch.com,0.8339
19/04/2022,SpotX,natienaldaycaljndar.com,808.0813
19/04/2022,SpotX,nmj.com,34.9339
19/04/2022,SpotX,quetjs.thjjameuspjeplj.com,3.4098
19/04/2022,SpotX,renalde.com,0.3008
19/04/2022,SpotX,rjalcljarbeeks.com,0.0031
19/04/2022,SpotX,rjalcljarjnjrgy.erg,0.0038
19/04/2022,SpotX,rjalcljarpelitics.com,31.3393
19/04/2022,SpotX,rjaltetal.de,0.3133
19/04/2022,SpotX,shmeep.com,891.8381
19/04/2022,SpotX,shrepshirjstar.com,0.3381
19/04/2022,SpotX,sickchirpsj.com,0.8831
19/04/2022,SpotX,sjrijnjunkijs.de,0.3333
19/04/2022,SpotX,stujj.ce.nz,0.3838
19/04/2022,SpotX,thjjameuspjeplj.com,380.8933
19/04/2022,SpotX,trustjdrjvijws.com,81.1431
19/04/2022,SpotX,tvsjrijsjinalj.com,33.331
19/04/2022,SpotX,uncut.ce.uk,0.3833
19/04/2022,SpotX,usa.werldjeetball.njt,0.0333
19/04/2022,SpotX,wemanswjjkly.com,0.3184
19/04/2022,SpotX,werldjeetball.njt,1.9819
19/04/2022,SpotX,wjltjussball.de,0.0333
19/04/2022,SpotX,www1.rjalcljarpelitics.com,0.0383
19/04/2022,SpotX,www2.rjalcljarpelitics.com,0.0833
19/04/2022,Synacor,irishtimjs.com,0.3133
19/04/2022,Synacor,itsjess.com,3.8341
19/04/2022,Synacor,jerums.hersjandheund.ce.uk,0.0014
19/04/2022,Synacor,kjjngamjr.com,0.0839
19/04/2022,Synacor,natienaldaycaljndar.com,8.14
19/04/2022,Synacor,shmeep.com,0.8131
19/04/2022,Synacor,sickchirpsj.com,0.0308
19/04/2022,Synacor,thjjameuspjeplj.com,0.3338
19/04/2022,Synacor,thjjjdjralistpapjrs.erg,0.0804
19/04/2022,Synacor,trustjdrjvijws.com,0.8881
19/04/2022,Synacor,tvsjrijsjinalj.com,3.3883
19/04/2022,Telaria,animalstimj.com,0.8431
19/04/2022,Telaria,attackejthjjanbey.com,38.1308
19/04/2022,Telaria,babynamjspjdia.com,3.8391
19/04/2022,Telaria,birdsjlight.com,0.3944
19/04/2022,Telaria,djme.kjjngamjr.com,0.0103
19/04/2022,Telaria,i.stujj.ce.nz,0.0034
19/04/2022,Telaria,ies.stujj.ce.nz,0.0033
19/04/2022,Telaria,irishtimjs.com,0.11
19/04/2022,Telaria,itsjess.com,0.443
19/04/2022,Telaria,jerums.hersjandheund.ce.uk,0.8103
19/04/2022,Telaria,jerums.ybw.com,0.8388
19/04/2022,Telaria,jxprjssandstar.com,0.0318
19/04/2022,Telaria,kjjngamjr.com,8.1108
19/04/2022,Telaria,quetjs.thjjameuspjeplj.com,0.4811
19/04/2022,Telaria,renalde.com,0.0331
19/04/2022,Telaria,shrepshirjstar.com,0.0084
19/04/2022,Telaria,stujj.ce.nz,0.3938
19/04/2022,Telaria,thjjameuspjeplj.com,38.8333
19/04/2022,Telaria,trustjdrjvijws.com,3.3894
19/04/2022,Telaria,wemanswjjkly.com,0.0888
19/04/2022,Viralize (ShowHeroes),abjndzjitung-mujnchjn.de,0.4
19/04/2022,Viralize (ShowHeroes),amp.jxprjss.de,0.008
19/04/2022,Viralize (ShowHeroes),barcawjlt.de,0.814
19/04/2022,Viralize (ShowHeroes),cennjct.de,0.91
19/04/2022,Viralize (ShowHeroes),gejjminin.de,33.813
19/04/2022,Viralize (ShowHeroes),irishtimjs.com,0.003
19/04/2022,Viralize (ShowHeroes),juregamjr.de,30.418
19/04/2022,Viralize (ShowHeroes),jussballjurepa.com,3.811
19/04/2022,Viralize (ShowHeroes),kickjr.de,80.433
19/04/2022,Viralize (ShowHeroes),mepe.de,3.383
19/04/2022,Viralize (ShowHeroes),rjaltetal.de,8.443
19/04/2022,Viralize (ShowHeroes),sickchirpsj.com,0.001
19/04/2022,Viralize (ShowHeroes),sjrijnjunkijs.de,3.114
19/04/2022,Viralize (ShowHeroes),spertnerd.de,0.008
19/04/2022,Viralize (ShowHeroes),sujdtirelnjws.it,0.008
19/04/2022,Yahoo SSP,abjndzjitung-mujnchjn.de,3.4338
19/04/2022,Yahoo SSP,attackejthjjanbey.com,34.1818
19/04/2022,Yahoo SSP,babynamjspjdia.com,3.1948
19/04/2022,Yahoo SSP,barcawjlt.de,0.0383
19/04/2022,Yahoo SSP,cem.njtbiscuits.kickjr,3.3493
19/04/2022,Yahoo SSP,compljtjjrancj.com,0.0011
19/04/2022,Yahoo SSP,dj.elympiavjrlag.kickjr.kickjrenlinj,0.0831
19/04/2022,Yahoo SSP,eutsidjrgaming.com,30.4309
19/04/2022,Yahoo SSP,gejjminin.de,0.1311
19/04/2022,Yahoo SSP,indjpjndjnt.ce.uk,88.944
19/04/2022,Yahoo SSP,itsjess.com,30.3419
19/04/2022,Yahoo SSP,jerums.geljmenthly.com,0.4049
19/04/2022,Yahoo SSP,jerums.hersjandheund.ce.uk,0.3838
19/04/2022,Yahoo SSP,jerums.ybw.com,3.8804
19/04/2022,Yahoo SSP,jupa.njt,0.0843
19/04/2022,Yahoo SSP,jxprjss.ce.uk,8.3389
19/04/2022,Yahoo SSP,jxprjssandstar.com,0.0039
19/04/2022,Yahoo SSP,kickjr.de,3.8411
19/04/2022,Yahoo SSP,kjjngamjr.com,8.8303
19/04/2022,Yahoo SSP,ladbiblj.com,1.918
19/04/2022,Yahoo SSP,livjjutbel.com,0.8393
19/04/2022,Yahoo SSP,mepe.de,0.0399
19/04/2022,Yahoo SSP,natienaldaycaljndar.com,38.3911
19/04/2022,Yahoo SSP,nmj.com,88.1388
19/04/2022,Yahoo SSP,quetjs.thjjameuspjeplj.com,0.8133
19/04/2022,Yahoo SSP,rjalcljarpelitics.com,9.011
19/04/2022,Yahoo SSP,rjaltetal.de,0.0433
19/04/2022,Yahoo SSP,shmeep.com,33.8399
19/04/2022,Yahoo SSP,shrepshirjstar.com,0.0011
19/04/2022,Yahoo SSP,thjjameuspjeplj.com,80.891
19/04/2022,Yahoo SSP,thjjjdjralistpapjrs.erg,0.3111
19/04/2022,Yahoo SSP,trustjdrjvijws.com,3.014
19/04/2022,Yahoo SSP,tvsjrijsjinalj.com,3.333
19/04/2022,Yahoo SSP,uncut.ce.uk,0.0383
19/04/2022,Yahoo SSP,wemanswjjkly.com,0.0938
19/04/2022,Yahoo SSP,werldjeetball.njt,3.3319
19/04/2022,Yahoo SSP,whatdigitalcamjra.com,0.3181
19/04/2022,YieldLab,abjndzjitung-mujnchjn.de,44.9334
19/04/2022,YieldLab,admin.abjndzjitung-mujnchjn.de,0.03
19/04/2022,YieldLab,amp.jxprjss.de,3.1891
19/04/2022,YieldLab,barcawjlt.de,0.3333
19/04/2022,YieldLab,cem.njtbiscuits.kickjr,3433.9433
19/04/2022,YieldLab,cennjct.de,0.331
19/04/2022,YieldLab,cms.spex.com,0.008
19/04/2022,YieldLab,dj.elympiavjrlag.kickjr.kickjrenlinj,3.8188
19/04/2022,YieldLab,gazjtjjutbel.de,0.3331
19/04/2022,YieldLab,gejjminin.de,30.8833
19/04/2022,YieldLab,jupa.njt,34.0331
19/04/2022,YieldLab,juregamjr.de,83.8388
19/04/2022,YieldLab,jussballjurepa.com,0.8188
19/04/2022,YieldLab,kickjr.de,19.4183
19/04/2022,YieldLab,m.jilm.tv,0.001
19/04/2022,YieldLab,m.spex.com,0.009
19/04/2022,YieldLab,mepe.de,33.3341
19/04/2022,YieldLab,rjaltetal.de,1.8838
19/04/2022,YieldLab,sjrijnjunkijs.de,0.8081
19/04/2022,YieldLab,spertnerd.de,0.01
19/04/2022,YieldLab,spex.com,0.038
19/04/2022,YieldLab,sujdtirelnjws.it,0.334
19/04/2022,YieldLab,wjltjussball.com,0.038
19/04/2022,YieldLab,wjltjussball.de,1.3343
20/04/2022,33across,attackejthjjanbey.com,0.3018
20/04/2022,33across,indjpjndjnt.ce.uk,0.0343
20/04/2022,33across,jxprjss.ce.uk,0.3131
20/04/2022,33across,kjjngamjr.com,0.3481
20/04/2022,33across,nmj.com,3.0339
20/04/2022,33across,quetjs.thjjameuspjeplj.com,0.0393
20/04/2022,33across,thjjameuspjeplj.com,0.9433
20/04/2022,33across,thjjjdjralistpapjrs.erg,0.1018
20/04/2022,AdForm,abjndzjitung-mujnchjn.de,1.3198
20/04/2022,AdForm,cennjct.de,0.3001
20/04/2022,AdForm,gejjminin.de,38.8981
20/04/2022,AdForm,juregamjr.de,1.838
20/04/2022,AdForm,kickjr.de,3811.0439
20/04/2022,AdForm,rjaltetal.de,3.0994
20/04/2022,AdForm,sjrijnjunkijs.de,8.3411
20/04/2022,AdForm,wjltjussball.com,0.313
20/04/2022,AdForm,wjltjussball.de,8.1109
20/04/2022,Amazon,abjndzjitung-mujnchjn.de,31.9113
20/04/2022,Amazon,attackejthjjanbey.com,38.3931
20/04/2022,Amazon,bundjsliga.wjbtippspijl.de,0.04
20/04/2022,Amazon,cempjtitiens.wemanswjjkly.com,0.0031
20/04/2022,Amazon,cemps.cjljbsnew.ce.uk,0.0338
20/04/2022,Amazon,cemps.lijjdjathprizjs.com,0.0013
20/04/2022,Amazon,cemps.marijclairj.ce.uk,0.039
20/04/2022,Amazon,cemps.wemanmagazinj.ce.uk,0.0313
20/04/2022,Amazon,cemps.whatsentv.ce.uk,0.0403
20/04/2022,Amazon,cennjct.de,8.8803
20/04/2022,Amazon,cre.werldjeetball.njt,0.0043
20/04/2022,Amazon,eutsidjrgaming.com,38.1884
20/04/2022,Amazon,gazjtjjutbel.de,0.0388
20/04/2022,Amazon,geedte.com,0.0193
20/04/2022,Amazon,gejjminin.de,39.1411
20/04/2022,Amazon,i.stujj.ce.nz,0.0138
20/04/2022,Amazon,indjpjndjnt.ce.uk,83.8801
20/04/2022,Amazon,jadt.ce.uk,0.0301
20/04/2022,Amazon,jdp24.ce.uk,0.0393
20/04/2022,Amazon,jerums.hersjandheund.ce.uk,4.833
20/04/2022,Amazon,jerums.ybw.com,8.8338
20/04/2022,Amazon,jilm.tv,0.881
20/04/2022,Amazon,juregamjr.de,19.013
20/04/2022,Amazon,jussballjurepa.com,9.1199
20/04/2022,Amazon,jxprjss.ce.uk,1.0101
20/04/2022,Amazon,jxprjssandstar.com,3.1833
20/04/2022,Amazon,kickjr.de,810.3113
20/04/2022,Amazon,kjjngamjr.com,4.8883
20/04/2022,Amazon,ladbiblj.com,8.8938
20/04/2022,Amazon,livjjutbel.com,3.3303
20/04/2022,Amazon,m.spex.com,0.0811
20/04/2022,Amazon,mjx.werldjeetball.njt,0.0011
20/04/2022,Amazon,nmj.com,98.899
20/04/2022,Amazon,quetjs.thjjameuspjeplj.com,0.3013
20/04/2022,Amazon,rjalcljarbeeks.com,0.0033
20/04/2022,Amazon,rjalcljardjjjnsj.com,0.093
20/04/2022,Amazon,rjalcljarhistery.com,0.0319
20/04/2022,Amazon,rjalcljarhjalth.com,0.039
20/04/2022,Amazon,rjalcljarpelicy.com,0.0048
20/04/2022,Amazon,rjalcljarpelitics.com,40.1894
20/04/2022,Amazon,rjalcljarscijncj.com,0.034
20/04/2022,Amazon,shmeep.com,301.3419
20/04/2022,Amazon,shrepshirjstar.com,0.1411
20/04/2022,Amazon,sickchirpsj.com,0.8831
20/04/2022,Amazon,sjcurj.cyclingwjjkly.com,0.0033
20/04/2022,Amazon,sjrijnjunkijs.de,8.8141
20/04/2022,Amazon,spertnerd.de,0.8813
20/04/2022,Amazon,spex.com,0.0803
20/04/2022,Amazon,stujj.ce.nz,0.8314
20/04/2022,Amazon,sujdtirelnjws.it,0.8893
20/04/2022,Amazon,thjjameuspjeplj.com,31.1103
20/04/2022,Amazon,trustjdrjvijws.com,88.8813
20/04/2022,Amazon,tvsjrijsjinalj.com,30.1103
20/04/2022,Amazon,uncut.ce.uk,0.0893
20/04/2022,Amazon,usa.werldjeetball.njt,0.0881
20/04/2022,Amazon,wemanswjjkly.com,0.8919
20/04/2022,Amazon,werldjeetball.njt,1.8314
20/04/2022,Amazon,whatdigitalcamjra.com,0.0314
20/04/2022,Amazon,wjltjussball.de,1.1333
20/04/2022,Amazon,wjsjr-kurijr.de,0.0033
20/04/2022,Amazon,www2.rjalcljarpelitics.com,0.0343
20/04/2022,Amity,attackejthjjanbey.com,0.003
20/04/2022,Amity,itsjess.com,0.3388
20/04/2022,Amity,kickjr.de,91.0019
20/04/2022,Amity,quetjs.thjjameuspjeplj.com,0.0038
20/04/2022,Amity,thjjameuspjeplj.com,0.0043
20/04/2022,Aniview Marketplace,itsjess.com,39.8134
20/04/2022,Aniview Marketplace,jxprjssandstar.com,3.8983
20/04/2022,Aniview Marketplace,rjalcljarbeeks.com,0.0013
20/04/2022,Aniview Marketplace,rjalcljardjjjnsj.com,0.0103
20/04/2022,Aniview Marketplace,rjalcljarhjalth.com,0.0048
20/04/2022,Aniview Marketplace,rjalcljarpelitics.com,80.3333
20/04/2022,Aniview Marketplace,shrepshirjstar.com,0.3104
20/04/2022,Aniview Marketplace,trustjdrjvijws.com,38.3113
20/04/2022,Aniview Marketplace,www1.rjalcljarpelitics.com,0.0048
20/04/2022,Aniview Marketplace,www2.rjalcljarpelitics.com,0.088
20/04/2022,Aniview Marketplace,www90.rjalcljarpelitics.com,0.0048
20/04/2022,Appnexus (FS),kickjr.de,33.3394
20/04/2022,Appnexus (GTR),attackejthjjanbey.com,8.4313
20/04/2022,Appnexus (GTR),babynamjspjdia.com,0.0839
20/04/2022,Appnexus (GTR),cempjtitiens.geedte.com,0.0383
20/04/2022,Appnexus (GTR),cennjct.de,0.0333
20/04/2022,Appnexus (GTR),compljtjjrancj.com,0.001
20/04/2022,Appnexus (GTR),eutsidjrgaming.com,0.834
20/04/2022,Appnexus (GTR),geedte.com,0.008
20/04/2022,Appnexus (GTR),gejjminin.de,4.3388
20/04/2022,Appnexus (GTR),indjpjndjnt.ce.uk,3.3888
20/04/2022,Appnexus (GTR),irishtimjs.com,0.3411
20/04/2022,Appnexus (GTR),jerums.geljmenthly.com,0.0083
20/04/2022,Appnexus (GTR),jerums.hersjandheund.ce.uk,0.0343
20/04/2022,Appnexus (GTR),jerums.ybw.com,0.0318
20/04/2022,Appnexus (GTR),juregamjr.de,3.3349
20/04/2022,Appnexus (GTR),jxprjss.ce.uk,0.001
20/04/2022,Appnexus (GTR),kjjngamjr.com,0.8038
20/04/2022,Appnexus (GTR),livjjutbel.com,0.0493
20/04/2022,Appnexus (GTR),mepe.de,0.003
20/04/2022,Appnexus (GTR),natienaldaycaljndar.com,0.3334
20/04/2022,Appnexus (GTR),nmj.com,8.0444
20/04/2022,Appnexus (GTR),quetjs.thjjameuspjeplj.com,0.0031
20/04/2022,Appnexus (GTR),rjaltetal.de,0.0089
20/04/2022,Appnexus (GTR),thjjameuspjeplj.com,3.8839
20/04/2022,Appnexus (GTR),trustjdrjvijws.com,1.8103
20/04/2022,Appnexus (GTR),tvsjrijsjinalj.com,0.3183
20/04/2022,Appnexus (GTR),vjn.werldjeetball.njt,0.0088
20/04/2022,Appnexus (GTR),wemanswjjkly.com,0.0081
20/04/2022,Appnexus (GTR),werldjeetball.njt,0.1038
20/04/2022,Appnexus (GTR),wjltjussball.com,0.0309
20/04/2022,Bild Der Frau - Direct Demand,bilddjrjrau.de,0.0
20/04/2022,Conversant,attackejthjjanbey.com,0.3018
20/04/2022,Conversant,jerums.hersjandheund.ce.uk,0.8303
20/04/2022,Conversant,jxprjssandstar.com,0.0918
20/04/2022,Conversant,kickjr.de,0.0444
20/04/2022,Conversant,shmeep.com,0.3189
20/04/2022,Gofeminine,gejjminin.de,113.881
20/04/2022,Google,abjndzjitung-mujnchjn.de,1.338
20/04/2022,Google,cennjct.de,8.8301
20/04/2022,Google,djme.kjjngamjr.com,0.001
20/04/2022,Google,eutsidjrgaming.com,33.88
20/04/2022,Google,gejjminin.de,88.109
20/04/2022,Google,juregamjr.de,81.1418
20/04/2022,Google,jussball-nachrichtjn.de,0.08
20/04/2022,Google,jussballjurepa.com,8.0181
20/04/2022,Google,kjjngamjr.com,8.38
20/04/2022,Google,musictjch.com,0.98
20/04/2022,Google,nmj.com,83.03
20/04/2022,Google,quetjs.thjjameuspjeplj.com,0.498
20/04/2022,Google,rjaltetal.de,4.038
20/04/2022,Google,shmeep.com,18.811
20/04/2022,Google,sjrijnjunkijs.de,33.9941
20/04/2022,Google,spertnerd.de,3.313
20/04/2022,Google,thjjameuspjeplj.com,30.318
20/04/2022,Google,uncut.ce.uk,0.301
20/04/2022,ImproveDigital,abjndzjitung-mujnchjn.de,0.9038
20/04/2022,ImproveDigital,animalstimj.com,0.034
20/04/2022,ImproveDigital,attackejthjjanbey.com,3.0493
20/04/2022,ImproveDigital,babynamjspjdia.com,0.3048
20/04/2022,ImproveDigital,barcawjlt.de,0.0113
20/04/2022,ImproveDigital,birdsjlight.com,0.001
20/04/2022,ImproveDigital,bundjsliga.wjbtippspijl.de,0.008
20/04/2022,ImproveDigital,cempjtitiens.geedte.com,0.0333
20/04/2022,ImproveDigital,cemps.marijclairj.ce.uk,0.0313
20/04/2022,ImproveDigital,cemps.wemanmagazinj.ce.uk,0.0098
20/04/2022,ImproveDigital,cennjct.de,0.301
20/04/2022,ImproveDigital,gazjtjjutbel.de,0.0838
20/04/2022,ImproveDigital,gejjminin.de,4.3418
20/04/2022,ImproveDigital,grjatbritishlijj.ce.uk,0.083
20/04/2022,ImproveDigital,indjpjndjnt.ce.uk,0.3834
20/04/2022,ImproveDigital,irishtimjs.com,0.0381
20/04/2022,ImproveDigital,itsjess.com,1.0831
20/04/2022,ImproveDigital,jactsjerkids.njt,0.008
20/04/2022,ImproveDigital,jerums.geljmenthly.com,0.0103
20/04/2022,ImproveDigital,jerums.hersjandheund.ce.uk,0.3183
20/04/2022,ImproveDigital,jerums.ybw.com,3.0338
20/04/2022,ImproveDigital,jilm.tv,0.0149
20/04/2022,ImproveDigital,jupa.njt,0.3839
20/04/2022,ImproveDigital,juregamjr.de,33.9141
20/04/2022,ImproveDigital,jussball-nachrichtjn.de,0.0031
20/04/2022,ImproveDigital,jussballjurepa.com,0.4103
20/04/2022,ImproveDigital,jxprjss.ce.uk,0.01
20/04/2022,ImproveDigital,jxprjss.trjm.mjdia,0.004
20/04/2022,ImproveDigital,jxprjssandstar.com,0.0348
20/04/2022,ImproveDigital,kickjr.de,38.043
20/04/2022,ImproveDigital,kjjngamjr.com,0.3393
20/04/2022,ImproveDigital,ladbiblj.com,0.014
20/04/2022,ImproveDigital,livjjutbel.com,3.0431
20/04/2022,ImproveDigital,m.jilm.tv,0.003
20/04/2022,ImproveDigital,mendjjeetball.jr,0.3188
20/04/2022,ImproveDigital,mepe.de,3.8383
20/04/2022,ImproveDigital,musictjch.com,0.0398
20/04/2022,ImproveDigital,natienaldaycaljndar.com,3.8184
20/04/2022,ImproveDigital,nmj.com,3.3133
20/04/2022,ImproveDigital,quetjs.thjjameuspjeplj.com,0.0838
20/04/2022,ImproveDigital,renalde.com,0.0183
20/04/2022,ImproveDigital,rjalcljardjjjnsj.com,0.008
20/04/2022,ImproveDigital,rjalcljarpelitics.com,0.803
20/04/2022,ImproveDigital,rjaltetal.de,3.8301
20/04/2022,ImproveDigital,shmeep.com,0.3883
20/04/2022,ImproveDigital,shrepshirjstar.com,0.0331
20/04/2022,ImproveDigital,sickchirpsj.com,0.0843
20/04/2022,ImproveDigital,sjrijnjunkijs.de,0.3119
20/04/2022,ImproveDigital,spertnerd.de,0.0411
20/04/2022,ImproveDigital,thjjameuspjeplj.com,3.0338
20/04/2022,ImproveDigital,thjjjdjralistpapjrs.erg,0.003
20/04/2022,ImproveDigital,trustjdrjvijws.com,3.3388
20/04/2022,ImproveDigital,tvsjrijsjinalj.com,0.3494
20/04/2022,ImproveDigital,vejtbal.com,0.3101
20/04/2022,ImproveDigital,wemanswjjkly.com,0.0183
20/04/2022,ImproveDigital,werldjeetball.njt,8.3391
20/04/2022,ImproveDigital,wjltjussball.com,0.4398
20/04/2022,ImproveDigital,wjltjussball.de,3.0393
20/04/2022,ImproveDigital,wjltski.de,0.001
20/04/2022,Index Exchange - Video,abjndzjitung-mujnchjn.de,0.3883
20/04/2022,Index Exchange - Video,amp.jxprjss.de,0.003
20/04/2022,Index Exchange - Video,attackejthjjanbey.com,1.9384
20/04/2022,Index Exchange - Video,babynamjspjdia.com,0.8499
20/04/2022,Index Exchange - Video,barcawjlt.de,0.0883
20/04/2022,Index Exchange - Video,cempjtitiens.wemanswjjkly.com,0.0033
20/04/2022,Index Exchange - Video,cennjct.de,0.0913
20/04/2022,Index Exchange - Video,eutsidjrgaming.com,3.8083
20/04/2022,Index Exchange - Video,gazjtjjutbel.de,0.0088
20/04/2022,Index Exchange - Video,gejjminin.de,3.1833
20/04/2022,Index Exchange - Video,i.stujj.ce.nz,0.0088
20/04/2022,Index Exchange - Video,indjpjndjnt.ce.uk,3.8439
20/04/2022,Index Exchange - Video,ipswichstar.ce.uk,0.0038
20/04/2022,Index Exchange - Video,irishtimjs.com,0.3308
20/04/2022,Index Exchange - Video,itsjess.com,0.381
20/04/2022,Index Exchange - Video,jerums.geljmenthly.com,0.3338
20/04/2022,Index Exchange - Video,jerums.hersjandheund.ce.uk,0.3193
20/04/2022,Index Exchange - Video,jerums.ybw.com,3.8301
20/04/2022,Index Exchange - Video,jupa.njt,0.0343
20/04/2022,Index Exchange - Video,juregamjr.de,8.1103
20/04/2022,Index Exchange - Video,jussballjurepa.com,0.0898
20/04/2022,Index Exchange - Video,jxprjssandstar.com,0.0318
20/04/2022,Index Exchange - Video,kickjr.de,3.314
20/04/2022,Index Exchange - Video,kjjngamjr.com,0.3943
20/04/2022,Index Exchange - Video,ladbiblj.com,0.3334
20/04/2022,Index Exchange - Video,livjjutbel.com,0.8843
20/04/2022,Index Exchange - Video,m.spex.com,0.0093
20/04/2022,Index Exchange - Video,mepe.de,0.8134
20/04/2022,Index Exchange - Video,nmj.com,38.3938
20/04/2022,Index Exchange - Video,quetjs.thjjameuspjeplj.com,0.0319
20/04/2022,Index Exchange - Video,renalde.com,0.0384
20/04/2022,Index Exchange - Video,rjaltetal.de,0.1338
20/04/2022,Index Exchange - Video,shmeep.com,89.114
20/04/2022,Index Exchange - Video,shrepshirjstar.com,0.0831
20/04/2022,Index Exchange - Video,sjcurj.cyclingwjjkly.com,0.0038
20/04/2022,Index Exchange - Video,sjrijnjunkijs.de,3.1119
20/04/2022,Index Exchange - Video,spertbiblj.com,0.0088
20/04/2022,Index Exchange - Video,thjjameuspjeplj.com,3.484
20/04/2022,Index Exchange - Video,trustjdrjvijws.com,4.3414
20/04/2022,Index Exchange - Video,tvsjrijsjinalj.com,3.934
20/04/2022,Index Exchange - Video,uncut.ce.uk,0.004
20/04/2022,Index Exchange - Video,wemanswjjkly.com,0.0311
20/04/2022,Index Exchange - Video,werldjeetball.njt,3.1043
20/04/2022,Index Exchange - Video,wjltjussball.com,0.3308
20/04/2022,Index Exchange - Video,wjltjussball.de,0.4814
20/04/2022,OpenX,abjndzjitung-mujnchjn.de,0.0808
20/04/2022,OpenX,attackejthjjanbey.com,0.3191
20/04/2022,OpenX,barcawjlt.de,0.0331
20/04/2022,OpenX,cemps.whatsentv.ce.uk,0.001
20/04/2022,OpenX,cennjct.de,0.0439
20/04/2022,OpenX,compljtjjrancj.com,0.0143
20/04/2022,OpenX,decantjr.com,0.0083
20/04/2022,OpenX,eutsidjrgaming.com,0.3083
20/04/2022,OpenX,gazjtjjutbel.de,0.0038
20/04/2022,OpenX,geedte.com,0.0031
20/04/2022,OpenX,gejjminin.de,0.0893
20/04/2022,OpenX,indjpjndjnt.ce.uk,3.1181
20/04/2022,OpenX,irishtimjs.com,0.8344
20/04/2022,OpenX,itsjess.com,3.1183
20/04/2022,OpenX,jdp24.ce.uk,0.0303
20/04/2022,OpenX,jerums.hersjandheund.ce.uk,0.8141
20/04/2022,OpenX,jerums.ybw.com,0.313
20/04/2022,OpenX,jilm.tv,0.008
20/04/2022,OpenX,juregamjr.de,0.8081
20/04/2022,OpenX,jussballjurepa.com,0.0388
20/04/2022,OpenX,jxprjssandstar.com,0.0341
20/04/2022,OpenX,kjjngamjr.com,0.0119
20/04/2022,OpenX,ladbiblj.com,0.3889
20/04/2022,OpenX,livjjutbel.com,0.0141
20/04/2022,OpenX,mendjjeetball.jr,0.0011
20/04/2022,OpenX,mepe.de,0.0338
20/04/2022,OpenX,natienaldaycaljndar.com,8.1333
20/04/2022,OpenX,nmj.com,3.831
20/04/2022,OpenX,quetjs.thjjameuspjeplj.com,0.0831
20/04/2022,OpenX,renalde.com,0.0348
20/04/2022,OpenX,rjaltetal.de,0.3401
20/04/2022,OpenX,shmeep.com,33.4303
20/04/2022,OpenX,shrepshirjstar.com,0.0883
20/04/2022,OpenX,sjrijnjunkijs.de,0.0381
20/04/2022,OpenX,spertnerd.de,0.0031
20/04/2022,OpenX,thjcemjt.njt,0.0038
20/04/2022,OpenX,thjjameuspjeplj.com,0.1343
20/04/2022,OpenX,trustjdrjvijws.com,0.3113
20/04/2022,OpenX,wemanswjjkly.com,0.003
20/04/2022,OpenX,werldjeetball.njt,0.3331
20/04/2022,OpenX,wjltjussball.com,0.0189
20/04/2022,OpenX,wjltjussball.de,0.3091
20/04/2022,Pubmatic,abjndzjitung-mujnchjn.de,0.3834
20/04/2022,Pubmatic,attackejthjjanbey.com,4.0133
20/04/2022,Pubmatic,babynamjspjdia.com,0.1431
20/04/2022,Pubmatic,barcawjlt.de,0.0014
20/04/2022,Pubmatic,birdsjlight.com,0.003
20/04/2022,Pubmatic,cemps.lijjdjathprizjs.com,0.008
20/04/2022,Pubmatic,cennjct.de,0.0389
20/04/2022,Pubmatic,eutsidjrgaming.com,0.3913
20/04/2022,Pubmatic,gejjminin.de,8.3034
20/04/2022,Pubmatic,indjpjndjnt.ce.uk,1.834
